DocumentID,DocumentTitle,DocumentURL,Letter Date,Letter Year,PrimaryLanguage,AdditionalLanguage,Author,Recipient,SourceSmallest,SourceCity,SourceState,SourceCountry,Source,DestinationSmallest,DestinationCity,DestinationState,DestinationCountry,Destination
623637,From David Hall,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=272a,1757-11-20,1757,English,,David Hall,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
623638,To Deborah Franklin,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=272b,1757-11-22,1757,English,,Benjamin Franklin,Deborah Franklin,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
623639,From Ferdinand John Paris,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=279a,1757-11-23,1757,English,,Ferdinand John Paris,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
623640,From Isaac Norris,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=281a,1757-11-24,1757,English,,Isaac Norris,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
623641,From Thomas Penn,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=285a,1757-11-25,1757,English,,Thomas Penn,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
623642,From William Hunter,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=285b,1757-11-30,1757,English,,William Hunter (? - 1761),Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
623643,To William Coleman,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=286a,1757-11-30,1757,English,,Benjamin Franklin,William Coleman,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
623644,To David Hall,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=287a,1757-12-9,1757,English,,Benjamin Franklin,David Hall,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
623645,William Franklin to Elizabeth Graeme,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=288a,1757-12-9,1757,English,,William Franklin,Elizabeth Graeme,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
623646,To ?,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=293a,1757-12-13,1757,English,,Benjamin Franklin,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
623647,William Strahan to Deborah Franklin,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=295a,1757-12-13,1757,English,,William Strahan,Deborah Franklin,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
623648,To John Pringle,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=298a,1757-12-21,1757,English,,Benjamin Franklin,John Pringle,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
623649,From Giambatista Beccaria (I),http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=300a,1757-12-24,1757,English,,Giambatista Beccaria,Benjamin Franklin,Turin,Turin,Piedmont,Italy,"Turin, Piedmont, Italy",London,London,Greater London,England,"London, Greater London, England"
623650,From Giambatista Beccaria (II),http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=314a,1757-12-24,1757,English,,Giambatista Beccaria,Benjamin Franklin,Turin,Turin,Piedmont,Italy,"Turin, Piedmont, Italy",London,London,Greater London,England,"London, Greater London, England"
623651,From Giambatista Beccaria,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=315a,1757,1757,English,,Giambatista Beccaria,Benjamin Franklin,Turin,Turin,Piedmont,Italy,"Turin, Piedmont, Italy",London,London,Greater London,England,"London, Greater London, England"
623652,To John Canton,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=316a,1757,1757,English,,Benjamin Franklin,John Canton,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
623653,To John Fothergill,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=316b,1757,1757,English,,Benjamin Franklin,John Fothergill,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
623654,To ?,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=319a,1757,1757,English,,Benjamin Franklin,unspecified,,,,,,,,,,
623655,Specifications for a Dwelling House,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=320a,1757,1757,English,,Benjamin Franklin,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
623656,From [John] Apthorp,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=321a,1757,1757,English,,John Apthorp,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
623657,From William Deane,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=321b,1757,1757,English,,William Deane,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
623658,From Allen and Joseph England,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=322a,1757,1757,English,,Allen England:Joseph England,Benjamin Franklin,,,,England,England,London,London,Greater London,England,"London, Greater London, England"
623659,From Elizabeth Hubbart,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=323a,1757,1757,English,,Elizabeth Hubbart Partridge,Benjamin Franklin,Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America",London,London,Greater London,England,"London, Greater London, England"
623660,From ? Knight,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=324a,1757,1757,English,,Gowin Knight,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
623661,"From Mrs. Lloyd, Mrs. Morris, and Mr. Lloyd",http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=325a,1757,1757,English,,? Lloyd (Female):? Lloyd (Male):? Morris,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
623662,Visiting and Business Cards,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=325b,1757,1757,English,,unspecified,unspecified,,,,,,,,,,
623663,"Poor Richard Improved, 1758",http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=326a,1758,1758,English,,Benjamin Franklin,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
623664,To John Waring,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=356a,1758-1-3,1758,English,,Benjamin Franklin,John Waring,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
623665,To John Pringle,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=357a,1758-1-6,1758,English,,Benjamin Franklin,John Pringle,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
623666,From David Hall,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=357b,1758-1-6,1758,English,,David Hall,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
623667,To John Bartram,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=358a,1758-1-11,1758,English,,Benjamin Franklin,John Bartram,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
623668,To John Nourse,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=358b,1758-1-13,1758,English,,Benjamin Franklin,John Nourse,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
623669,To Deborah Franklin,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=359a,1758-1-14,1758,English,,Benjamin Franklin,Deborah Franklin,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
623670,To [Isaac Norris],http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=360a,1758-1-14,1758,English,,Benjamin Franklin,Isaac Norris,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
623671,To Deborah Franklin,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=363a,1758-1-21,1758,English,,Benjamin Franklin,Deborah Franklin,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
623672,From Robert Charles: Receipt,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=365a,1758-1-26,1758,English,,Robert Charles,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
623673,From Thomas and Richard Penn,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=366a,1758-1-28,1758,English,,Thomas Penn:Richard Penn,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
623674,To Deborah Franklin,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=367a,1758-1-15,1758,English,,Benjamin Franklin,Deborah Franklin,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
623675,From Thomas and Richard Penn,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=370a,1758-2-2,1758,English,,Thomas Penn:Richard Penn,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
623676,From David Hall,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=371a,1758-2-6,1758,English,,David Hall,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
623677,From Thomas and Richard Penn,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=372a,1758-2-9,1758,English,,Thomas Penn:Richard Penn,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
623678,To Joseph Galloway,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=373a,1758-2-17,1758,English,,Benjamin Franklin,Joseph Galloway,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
623679,To John Waring,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=377a,1758-2-17,1758,English,,Benjamin Franklin,John Waring,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
623680,To Deborah Franklin,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=379a,1758-2-19,1758,English,,Benjamin Franklin,Deborah Franklin,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
623681,From David Hall,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=384a,1758-2-20,1758,English,,David Hall,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
623682,From Isaac Norris,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=385a,1758-2-21,1758,English,,Isaac Norris,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
623683,To David Hall,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=390a,1758-2-22,1758,English,,Benjamin Franklin,David Hall,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
623684,Additional Instruction to the Deputy Postmasters of North America,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=390b,1758-3-10,1758,English,,Benjamin Franklin:William Hunter (? - 1761),Deputy Postmasters,London,London,Greater London,England,"London, Greater London, England",,,,America,America
623685,From Alexander Gordon,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=392a,1758-3-15,1758,English,,Alexander Gordon,Benjamin Franklin,Portsmouth,Portsmouth,Hampshire,England,"Portsmouth, Hampshire, England",London,London,Greater London,England,"London, Greater London, England"
623686,From Ezra Stiles,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=7&page=393a,1758-3-30,1758,English,,Ezra Stiles,Benjamin Franklin,Newport,Newport,Rhode Island,America,"Newport, Rhode Island, America",London,London,Greater London,England,"London, Greater London, England"
623687,From Thomas and Richard Penn,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=8&page=003a,1758-4-6,1758,English,,Thomas Penn:Richard Penn,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
623688,From Richard Partridge: Receipt,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=8&page=004a,1758-4-20,1758,English,,Richard Partridge,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
623689,To Joshua Sharpe,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=8&page=005a,1758-4-21,1758,English,,Benjamin Franklin,Joshua Sharpe,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
623690,From David Hall,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=8&page=006a,1758-4-24,1758,English,,David Hall,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
623691,Robert Charles: Rights and Privileges of the Pennsylvania Assembly; and Richard Jackson: Answers to Questions Asked,http://franklinpapers.org/franklin/framedVolumes.jsp?vol=8&page=006b,1758-4-24,1758,English,,Robert Charles:Richard Jackson,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
